radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,222,1,205,51360769,288,10.3105405,43.5503840,65534,247,1,1429154243,1646291228,
LTE,222,1,205,51360771,289,10.3087231,43.5482577,2349,494,1,1444415265,1646291228,
LTE,222,1,205,51360772,265,10.3093746,43.5503593,79,4,1,1623268698,1646291228,
LTE,222,1,205,51360773,,10.3125446,43.5476629,634,157,1,1614231267,1652987405,
LTE,222,1,205,51370753,229,10.3297602,43.5565011,25706,658,1,1426528146,1646231189,
LTE,222,1,205,51370755,230,10.3208301,43.5530200,278,8,1,1429224215,1646231189,
LTE,222,1,205,51370758,,10.3246539,43.5580798,449,198,1,1583521281,1655381728,
LTE,222,1,205,51374338,377,10.3369773,43.5390506,2333,223,1,1435314029,1636287110,
LTE,222,1,205,51390209,24,10.3269601,43.5309006,1029,83,1,1430423996,1636287106,
LTE,222,1,205,51390211,,10.3120551,43.5383355,30,464,1,1585406469,1654936040,
LTE,222,1,205,51390212,247,10.3333003,43.5332638,3183,60,1,1561065087,1636287110,
LTE,222,1,205,51390214,0,10.3077745,43.5289873,515,51,1,1591505572,1644070410,
LTE,222,1,205,51390220,408,10.3508749,43.9619258,3692,5,1,1594244080,1651338445,
LTE,222,1,205,51461382,84,10.3353043,43.5309512,6649,1917,1,1528347421,1636287110,
LTE,222,1,205,51461387,,10.3467202,43.5277942,89,2163,1,1581144309,1649503390,
LTE,222,1,205,51594767,,10.3123874,43.5477395,57,51,1,1614836105,1651458149,
LTE,222,1,205,51635719,327,10.3347613,43.5552242,404,22,1,1576009679,1646231189,
LTE,222,1,205,51635721,329,10.3324586,43.5540045,803,10,1,1579451352,1646231189,
LTE,222,1,205,51658504,128,10.3205051,43.5269075,109,6,1,1591948987,1636287110,
LTE,222,1,205,51658505,127,10.3191507,43.5310813,353,17,1,1636287110,1636287110,
LTE,222,1,205,51665673,347,10.3300087,43.5537177,832,9,1,1572382896,1646231189,
LTE,222,1,205,51688452,164,10.3509005,43.5732151,29699,126,1,1554656735,1646231189,
LTE,222,1,205,51688453,163,10.3428003,43.5590166,740,193,1,1553346994,1646231189,
LTE,222,1,205,51688458,59,10.3943388,43.8854865,12820,9,1,1581028481,1651338445,
LTE,222,1,205,51698695,395,10.3307366,43.6084306,53474,47,1,1565015250,1655570371,
LTE,222,1,205,51698700,123,10.3091998,43.5502377,22,2,1,1646291228,1646291228,
LTE,222,1,205,51737098,186,10.3344960,43.5340395,381,21,1,1578776210,1636287106,
LTE,222,1,205,51803657,,10.3119723,43.5418635,0,1,1,1634983554,1634983554,
LTE,222,1,205,51920681,317,10.3247130,43.5318610,1029,36,1,1636287110,1636287110,
LTE,222,1,205,51920682,315,10.3228045,43.5244878,910,10,1,1623268698,1636287110,
LTE,222,1,205,51920683,316,10.3207059,43.5242034,181,8,1,1636287110,1636287110,
LTE,222,1,205,51920701,471,10.4025790,43.6081373,18015,2,1,1609521764,1636287106,
LTE,222,1,205,51923498,,10.3254370,43.5518879,0,8,1,1629623794,1633037900,
LTE,222,1,205,51925291,202,10.3096122,43.5544349,230,6,1,1623268698,1646291228,
LTE,222,1,205,51925525,,10.3156051,43.5547338,0,1,1,1648859791,1648859791,
LTE,222,1,206,51318274,1,10.6674532,43.6585380,5483,337,1,1510614346,1646331227,
LTE,222,1,206,51318275,2,10.6547110,43.6648140,15466,4378,1,1508534420,1646331227,
LTE,222,1,206,51318277,364,10.6799727,43.6599100,1801,13,1,1571145643,1646331227,
LTE,222,1,206,51351297,176,10.7279621,43.6851959,22504,33,1,1566951639,1646331227,
LTE,222,1,206,51351298,174,10.6921795,43.6559476,17982,19,1,1576520548,1646331227,
LTE,222,1,206,51351300,115,10.7067561,43.6921543,480,17,1,1583477451,1646068821,
LTE,222,1,206,51353345,290,10.6933721,43.6593049,18535,1620,1,1510179721,1646331227,
LTE,222,1,206,51353346,288,10.6809149,43.6544546,2294,276,1,1510179721,1646331213,
LTE,222,1,206,51353347,289,10.6636893,43.6562138,13746,2398,1,1509475503,1646331227,
LTE,222,1,206,51361538,35,10.5472815,43.6466487,17431,223,1,1554116987,1646068802,
LTE,222,1,206,51361539,34,10.5221584,43.6682165,12928,92,1,1554116987,1646068802,
LTE,222,1,206,51361541,242,10.5493392,43.6533525,16539,725,1,1554116987,1646068802,
LTE,222,1,206,51361542,241,10.5113690,43.6722849,12827,1144,1,1554116987,1646068802,
LTE,222,1,206,51374597,354,10.6225453,43.6922865,3993,824,1,1509475503,1646331227,
LTE,222,1,206,51375618,489,10.5215604,43.6471779,10850,139,1,1558986975,1646068802,
LTE,222,1,206,51375621,184,10.5212710,43.6562909,12836,364,1,1554116987,1646068802,
LTE,222,1,206,51385661,,10.6229375,43.8195975,0,4,1,1639219329,1655311249,
LTE,222,1,206,51389699,255,10.4441007,43.6655249,4138,29,1,1555141889,1646068802,
LTE,222,1,206,51442475,332,10.3564071,43.9573799,4427,24,1,1613935889,1651338445,
LTE,222,1,206,51442495,,10.6229384,43.8195975,0,48,1,1634698845,1656560154,
LTE,222,1,206,51448834,247,10.7474088,43.6927960,783,37,1,1566947968,1646331240,
LTE,222,1,206,51448835,248,10.7438719,43.6972628,30,3,1,1646068753,1646331240,
LTE,222,1,206,51448837,128,10.7478602,43.6934052,523,15,1,1645984294,1645984295,
LTE,222,1,206,51448838,127,10.7436354,43.6972567,357,26,1,1577569118,1646331240,
LTE,222,1,206,51481131,,10.7508025,43.7594626,0,4,1,1641468359,1641468632,
LTE,222,1,206,51481151,,10.7144514,43.8095542,0,28,1,1608366665,1656369524,
LTE,222,1,206,51610114,385,10.7366443,43.6842581,2947,140,1,1566951639,1646331227,
LTE,222,1,206,51615746,318,10.4849163,43.6685580,16731,128,1,1554116987,1646068802,
LTE,222,1,206,51615747,320,10.4723321,43.6747066,4127,161,1,1554116987,1646068802,
LTE,222,1,206,51618049,333,10.7263443,43.6728710,3150,10,1,1560975865,1646331227,
LTE,222,1,206,51618050,334,10.7092383,43.6661802,15142,34,1,1566951630,1646331227,
LTE,222,1,206,51618053,381,10.6712610,43.6783541,5154,87,1,1566951630,1646331213,
LTE,222,1,206,51631874,447,10.5411765,43.6385311,10933,231,1,1554116987,1646068799,
LTE,222,1,206,51631877,362,10.5547025,43.6443018,13244,202,1,1597601813,1646068799,
LTE,222,1,206,51631883,68,10.5620053,43.6653434,6112,20,1,1597481761,1646068799,
LTE,222,1,206,52702742,250,10.3408417,43.9925583,0,1,1,1651338445,1651338445,
LTE,222,1,207,51203076,,10.4011218,43.7173684,752,12,1,1649069482,1655375289,
LTE,222,1,207,51203077,,10.4041587,43.7135438,427,9,1,1648174869,1650724944,
LTE,222,1,207,51203078,,10.3999227,43.7108144,288,62,1,1647483309,1655258197,
LTE,222,1,207,51203082,,10.3989073,43.7804968,1,11,1,1649978368,1651015192,
LTE,222,1,207,51203083,,10.4078902,43.7139530,39,2,1,1649712889,1649972062,
LTE,222,1,207,51203084,,10.3998970,43.7111711,78,21,1,1647224234,1657775186,
LTE,222,1,207,51204383,,10.3816274,43.7187227,16,11,1,1637030204,1653097001,
LTE,222,1,207,51204393,137,10.3841579,43.7187803,122,4,1,1635948596,1646068813,
LTE,222,1,207,51204394,135,10.3840020,43.7124024,276,8,1,1636715927,1646068813,
LTE,222,1,207,51204413,,10.3816049,43.7187408,0,1,1,1636360693,1636360693,
LTE,222,1,207,51205633,249,10.4802282,43.7358762,10614,97,1,1511205419,1635961816,
LTE,222,1,207,51205634,250,10.3913135,43.7207888,2278,107,1,1508866112,1646068813,
LTE,222,1,207,51205636,364,10.3941694,43.7284858,8159,1017,1,1509262651,1646068813,
LTE,222,1,207,51205637,365,10.3905382,43.7211332,1459,717,1,1508963083,1646068813,
LTE,222,1,207,51205638,363,10.3743859,43.7356594,5845,5934,1,1508795069,1646068813,
LTE,222,1,207,51231233,42,10.3993699,43.7001257,940,2021,1,1508601145,1646231179,
LTE,222,1,207,51231234,43,10.4071454,43.6980692,10537,1168,1,1509907916,1646068805,
LTE,222,1,207,51231235,44,10.3914432,43.6957885,7527,3021,1,1508585622,1646231179,
LTE,222,1,207,51265028,372,10.4162397,43.7276587,12764,888,1,1508661502,1646068821,
LTE,222,1,207,51265032,,10.4051362,43.7174588,633,25,1,1599222251,1656143726,
LTE,222,1,207,51340555,,10.3130271,43.5657726,19,786,1,1582183893,1637464710,
LTE,222,1,207,51352326,,10.2992668,43.5865135,49,6,1,1621508831,1654936163,
LTE,222,1,207,51352329,,10.2990255,43.5863872,12,41,1,1621544313,1630435151,
LTE,222,1,207,51352332,65,10.2938648,43.5997610,2,10,1,1592890544,1654936122,
LTE,222,1,207,51382283,,10.3463493,43.5730247,34,768,1,1580743093,1637720872,
LTE,222,1,207,51403521,264,10.3851145,43.7085021,46484,1399,1,1508585627,1646068813,
LTE,222,1,207,51403522,265,10.3835068,43.6984484,47806,4984,1,1508530600,1646231179,
LTE,222,1,207,51429125,48,10.3957953,43.7215745,1079,187,1,1515451952,1646068813,
LTE,222,1,207,51469057,43,10.3678405,43.6670465,38672,925,1,1554636204,1651338445,
LTE,222,1,207,51469058,44,10.3649152,43.6162735,20726,697,1,1554636204,1646231189,
LTE,222,1,207,51489537,108,10.3603222,43.6105623,25279,287,1,1554636204,1646231189,
LTE,222,1,207,51489540,15,10.3559755,43.6010511,23875,601,1,1553794282,1646231189,
LTE,222,1,207,51489541,16,10.3552988,43.5825884,2115,374,1,1553794282,1646231189,
LTE,222,1,207,51517185,284,10.3578978,43.7018828,45486,2928,1,1508564243,1636287104,
LTE,222,1,207,51517188,197,10.3597664,43.7041245,32832,955,1,1576615991,1651338445,
LTE,222,1,207,51517189,196,10.3569573,43.6833322,2975,619,1,1575841947,1646231179,
LTE,222,1,207,51669761,91,10.3905807,43.7197475,10293,146,1,1545290809,1646068813,
LTE,222,1,207,51669762,92,10.3862259,43.7142914,717,31,1,1549437403,1646068813,
LTE,222,1,207,51669763,90,10.3827785,43.7198341,3133,90,1,1544445010,1646068813,
LTE,222,1,207,51676166,46,10.3907492,43.7192270,3587,25,1,1580894675,1646068813,
LTE,222,1,207,51688708,305,10.3660595,43.5994199,6753,396,1,1556831376,1646231189,
LTE,222,1,207,51688709,303,10.3583466,43.5917707,756,208,1,1556831376,1646231189,
LTE,222,1,207,51719425,221,10.4585318,43.7915160,9204,14,1,1606221130,1635961816,
LTE,222,1,207,51750913,215,10.3567269,43.6168903,618,25,1,1636287106,1646231189,
LTE,222,1,207,51750914,214,10.3570853,43.6295148,757,17,1,1636287137,1636287137,
LTE,222,1,207,51836203,,10.3914167,43.7011888,0,3,1,1651407729,1657648772,
LTE,222,1,207,51836221,,10.3993699,43.7134961,627,36,1,1620273610,1653663563,
LTE,222,1,207,51836222,,10.3925079,43.7024926,1111,52,1,1616286728,1631853431,
LTE,222,1,207,51836223,,10.3892347,43.6985491,4,174,1,1616235820,1644249859,
LTE,222,1,207,52066337,,10.3245380,43.5581145,10,7,1,1652998105,1656800332,
LTE,222,1,207,52066346,,10.3245258,43.5581026,0,2,1,1653759822,1655503457,
LTE,222,1,207,52066347,,10.3245557,43.5581363,23,18,1,1636479436,1656705952,
LTE,222,1,207,52066367,,10.3245302,43.5581068,6,2,1,1651356027,1652306763,
LTE,222,1,207,52175903,,10.4120745,43.7148553,382,2,1,1647687772,1647687772,
LTE,222,1,207,52175905,,10.3976884,43.7077060,1226,5,1,1633315181,1633673251,
LTE,222,1,207,52175913,,10.4059491,43.7136416,1135,71,1,1629919660,1652470847,
LTE,222,1,207,52175914,,10.4083859,43.7185924,0,3,1,1631311742,1642662567,
LTE,222,1,207,52175915,236,10.3808576,43.6914005,3175,9,1,1631854001,1646231179,
LTE,222,1,207,52175933,,10.6250782,43.6197046,66178,3,1,1632504626,1643450205,
LTE,222,1,207,52175935,,10.3900814,43.6994823,1477,23,1,1632029563,1652061409,
LTE,222,1,207,52239391,,10.2735095,43.6740153,1,5,1,1644067702,1645355470,
LTE,222,1,207,52315433,441,10.3549704,43.6835634,937,37,1,1636287106,1646231179,
LTE,222,1,207,52315434,443,10.3558528,43.6741086,1227,39,1,1636287106,1646231179,
LTE,222,1,207,52315435,442,10.3536132,43.6761403,269,12,1,1644063794,1646231179,
LTE,222,1,207,52358185,461,10.3856502,43.7203242,0,1,1,1640852223,1646068813,
LTE,222,1,207,52358186,460,10.3845753,43.7111609,30,2,1,1646068805,1646068805,
LTE,222,1,208,51203359,437,10.4745708,43.7359863,175,5,1,1635961816,1635961816,
LTE,222,1,208,51203369,227,10.4464944,43.7561155,2645,90,1,1624571633,1635961827,
LTE,222,1,208,51203370,0,10.5127906,43.6712370,13194,407,1,1630082627,1644069903,
LTE,222,1,208,51203371,,10.3989109,43.7805267,0,8,1,1634249155,1655493740,
LTE,222,1,208,51203389,242,10.4499722,43.7536182,2781,7,1,1635961816,1635961827,
LTE,222,1,208,51204098,133,10.4660931,43.7287746,7647,205,1,1554042602,1646068821,
LTE,222,1,208,51204099,134,10.3990260,43.7235049,761,63,1,1554040959,1646068813,
LTE,222,1,208,51204100,371,10.3958155,43.7269665,29948,21,1,1554293833,1651338445,
LTE,222,1,208,51215137,,10.4205649,43.7211976,187,6,1,1634235294,1656441859,
LTE,222,1,208,51215147,,10.4195231,43.7187820,419,9,1,1634249398,1656755705,
LTE,222,1,208,51215165,210,10.4888131,43.7400764,275,9,1,1635961816,1635961816,
LTE,222,1,208,51215166,,10.4216491,43.7106269,0,1,1,1650014267,1650014267,
LTE,222,1,208,51227393,177,10.4409971,43.7094667,10039,1878,1,1508567031,1646231176,
LTE,222,1,208,51227394,178,10.4379470,43.6999670,9994,3604,1,1508567031,1646231176,
LTE,222,1,208,51227689,180,10.4356713,43.6925993,889,45,1,1646068802,1646231176,
LTE,222,1,208,51227690,181,10.4285183,43.6913108,498,34,1,1646068805,1646231176,
LTE,222,1,208,51227691,182,10.4209846,43.6924455,127,4,1,1646068805,1646068805,
LTE,222,1,208,51232002,281,10.4422342,43.6946066,7077,110,1,1591505542,1646068802,
LTE,222,1,208,51232003,279,10.4394947,43.7061290,27466,150,1,1589240350,1646231176,
LTE,222,1,208,51232769,252,10.4240328,43.6948201,11477,141,1,1555377153,1646231176,
LTE,222,1,208,51232770,253,10.4157092,43.6874677,8537,178,1,1559238809,1646231176,
LTE,222,1,208,51232771,254,10.4097892,43.6968140,978,216,1,1556796642,1646231179,
LTE,222,1,208,51233085,468,10.4628308,43.6769000,189,7,1,1646068802,1646068802,
LTE,222,1,208,51249921,304,10.5213425,43.7360212,5198,585,1,1517183675,1635961816,
LTE,222,1,208,51249923,305,10.4632984,43.7264923,4242,377,1,1509124893,1635961816,
LTE,222,1,208,51279362,1,10.4649116,43.7475224,1393,232,1,1508879273,1635961816,
LTE,222,1,208,51279363,2,10.4535467,43.7436905,2819,255,1,1511419640,1635961816,
LTE,222,1,208,51313410,370,10.3608611,43.7493286,5209,2734,1,1509639335,1636287104,
LTE,222,1,208,51313412,114,10.3949028,43.7579997,8311,126,1,1576615991,1636287137,
LTE,222,1,208,51313413,115,10.3558198,43.7471703,3053,245,1,1576615991,1636287137,
LTE,222,1,208,51313414,116,10.3479275,43.7781003,24224,211,1,1577441815,1651338445,
LTE,222,1,208,51323393,50,10.4344897,43.7710570,2488,1872,1,1508743224,1635961827,
LTE,222,1,208,51323394,49,10.4414145,43.7622059,2742,1109,1,1508743224,1635961804,
LTE,222,1,208,51344643,373,10.3924998,43.7786743,12024,1870,1,1508712110,1635961804,
LTE,222,1,208,51374890,284,10.4499546,43.6827323,385,12,1,1646068802,1646068802,
LTE,222,1,208,51374891,283,10.4389321,43.6885200,125,4,1,1646068802,1646068802,
LTE,222,1,208,51485700,384,10.4244415,43.7926209,3182,1642,1,1577133535,1635961827,
LTE,222,1,208,51522305,468,10.3927783,43.7802881,2208,775,1,1508795069,1635961804,
LTE,222,1,208,51522306,469,10.3839294,43.7802717,4274,1454,1,1508795069,1635961804,
LTE,222,1,208,51522307,470,10.3701606,43.7859781,2835,728,1,1508795069,1635961804,
LTE,222,1,208,51598850,221,10.4094356,43.7224224,1239,128,1,1549968281,1646068821,
LTE,222,1,208,51602435,126,10.3250306,43.7956729,4574,204,1,1527938573,1636287104,
LTE,222,1,208,51602436,256,10.3970620,43.7740757,8514,421,1,1572382896,1636287137,
LTE,222,1,208,51602437,257,10.3369651,43.7755503,12085,519,1,1572382896,1636287137,
LTE,222,1,208,51602438,255,10.3307814,43.7883399,13964,581,1,1577997945,1636287137,
LTE,222,1,208,51619585,,10.2678762,43.7938043,0,131,1,1596387200,1632692666,
LTE,222,1,208,51619586,247,10.2166605,43.8845264,27529,17,1,1556790596,1653157847,
LTE,222,1,208,51676673,234,10.7198165,43.6709386,24091,993,1,1545163547,1646331227,
LTE,222,1,208,51676674,236,10.6982041,43.6603054,883,87,1,1545163547,1646068753,
LTE,222,1,208,51676676,52,10.7148426,43.6680550,2745,370,1,1576067824,1646331213,
LTE,222,1,208,51676677,53,10.6979410,43.6602796,342,9,1,1572826204,1646331213,
LTE,222,1,208,51756801,0,10.4240451,43.7814237,5901,635,1,1591964486,1644069902,
LTE,222,1,208,51756802,0,10.4343269,43.7728495,2268,890,1,1577133540,1644069902,
LTE,222,1,208,51756803,111,10.4025790,43.7753771,1027,65,1,1582478849,1635961804,
LTE,222,1,208,51760641,36,10.3751413,43.7878111,7854,5,1,1602179711,1635961796,
LTE,222,1,208,51760642,37,10.3065779,43.8094929,1527,42,1,1622847615,1635961841,
LTE,222,1,208,51760643,38,10.4050594,43.8037387,7543,17,1,1601379130,1635961841,
LTE,222,1,208,51760644,285,10.3613256,43.7839615,17008,106,1,1600344319,1635961796,
LTE,222,1,208,51760645,287,10.3104414,43.8080306,396,10,1,1612120525,1635961841,
LTE,222,1,208,51760646,286,10.3689500,43.7981899,9569,100,1,1600344337,1636287137,
LTE,222,1,208,52043051,38,10.3584671,43.6710020,1413,18,1,1636287137,1636287137,
LTE,222,1,208,52047145,455,10.4421603,43.6860912,431,9,1,1644063218,1646068802,
LTE,222,1,208,52047147,454,10.4366250,43.6891913,301,17,1,1646068802,1646231176,
LTE,222,1,208,52061227,500,10.3503822,43.7245491,288,11,1,1636287137,1636287137,
LTE,222,1,208,52242209,,10.4159658,43.7167176,37,18,1,1647388640,1654097274,
LTE,222,1,208,52242217,369,10.4729695,43.7389701,92,5,1,1635961816,1635961816,
LTE,222,1,208,52242218,,10.4123223,43.7119491,636,13,1,1648759358,1655105086,
LTE,222,1,208,52242219,,10.4156141,43.7160937,1187,23,1,1646783963,1654419245,
LTE,222,1,208,52242494,,10.4119263,43.7120875,620,28,1,1648761021,1655105373,
LTE,222,1,208,52242495,,10.4210789,43.7209995,0,1,1,1650796572,1650796572,
LTE,222,1,208,52300054,,10.5138580,43.6828430,0,1,1,1639855437,1639855437,
LTE,222,1,208,52300329,435,10.4866062,43.7381280,834,19,1,1635961816,1635961816,
LTE,222,1,208,52300331,436,10.4422734,43.7082620,0,1,1,1646068802,1646068802,
LTE,222,1,208,52685097,,10.3988593,43.7800177,879,24,1,1654120442,1656107729,
LTE,222,1,209,51346693,0,11.1194166,42.7447320,19918,1091,1,1439574428,1644070055,
LTE,222,1,209,51356676,0,11.1304304,42.7974954,44553,3285,1,1439574441,1644070070,
LTE,222,1,209,51356677,0,11.1432783,42.7585744,13305,1455,1,1439574442,1644070070,
LTE,222,1,209,51358469,0,11.1280608,42.7283317,7105,234,1,1454173084,1644070055,
LTE,222,1,209,51368706,0,11.1305344,42.7317098,8385,771,1,1438919947,1644070055,
LTE,222,1,209,51368709,0,11.1285174,42.7302621,9717,1101,1,1439574438,1644070055,
LTE,222,1,209,51375105,0,11.1356534,42.7456623,10687,769,1,1440566729,1644070070,
LTE,222,1,209,51381252,0,11.1246840,42.7608264,4584,106,1,1469996203,1644070070,
LTE,222,1,209,51381253,0,11.1224710,42.7543783,3907,260,1,1470208309,1644070070,
LTE,222,1,209,51393285,0,11.1143036,42.7605456,5572,267,1,1440566728,1644070070,
LTE,222,1,209,51457025,0,11.2331059,42.9267445,26051,741,1,1446740226,1644070055,
LTE,222,1,209,51457027,0,11.2030427,42.8715830,5126,231,1,1461984975,1644070410,
LTE,222,1,209,51495938,0,11.2652105,42.9315133,14383,1797,1,1510909347,1644070410,
LTE,222,1,209,51495939,0,11.2816771,42.9654387,13080,866,1,1510909347,1644070410,
LTE,222,1,209,51495941,,11.2664628,42.9305080,16,483,1,1600237282,1644637524,
LTE,222,1,209,51617834,0,11.1428541,42.7649061,3338,58,1,1623268698,1644070070,
LTE,222,1,209,51617835,0,11.1151320,42.7998004,3714,39,1,1623268698,1644070070,
LTE,222,1,209,51617854,,11.1251562,42.7087903,0,1,1,1654999386,1654999386,
LTE,222,1,209,51625758,0,11.2712794,43.1354258,0,1,1,1644069778,1644069778,
LTE,222,1,209,51625759,0,11.3577308,43.1272075,19261,12,1,1644069731,1644070357,
LTE,222,1,209,51625761,0,11.2709322,43.1354462,0,1,1,1644070241,1644070241,
LTE,222,1,209,51660548,0,11.1173647,42.7921021,5257,294,1,1549452770,1644070070,
LTE,222,1,209,51684868,0,11.1460193,42.8344757,1225,34,1,1644070070,1644070070,
LTE,222,1,209,51684869,0,11.1298450,42.8152941,2823,30,1,1623268698,1644070070,
LTE,222,1,209,51714822,,11.1145272,42.7626317,0,2,1,1651344192,1651344261,
LTE,222,1,209,51718145,0,11.1740443,42.8572199,5596,259,1,1569430929,1644070070,
LTE,222,1,209,51733001,,11.1131189,42.7598770,23,69,1,1584593786,1636659151,
LTE,222,1,209,51748871,0,11.1335470,42.7146715,5734,28,1,1596227558,1644070055,
LTE,222,1,209,52059690,0,11.1359109,42.7312081,0,1,1,1644070055,1644070055,
LTE,222,1,209,52106537,0,11.1381542,42.7933651,2183,70,1,1623268698,1644070070,
LTE,222,1,209,52424253,,11.1150188,42.7573549,285,29,1,1640226066,1656379235,
LTE,222,1,209,52424254,,11.1151998,42.7568276,0,1,1,1641522072,1641522072,
